datetime_window,x_mean,y_mean,z_mean,ACC_vm_min,ACC_vm_max,ACC_vm_std,ACC_ForBack_Angle,ACC_dominantFr_x,ACC_dominantFr_z,ACC_entropy_x,ACC_power_0_25_1_x,prediction
2023-11-27 14:33:38.126,-0.45898437499999994,-0.8781510416666666,0.28356770833333333,0.9377929229879324,1.1151733738059895,0.019900033359956982,-15.891038709427809,0.125,0.25,5.357403453713456,0.0029086494137203853,Sit
2023-11-27 14:33:42.148,-0.493671875,-0.8096354166666667,0.40994791666666663,0.9948393858537333,1.0770236423659778,0.012303636552315356,-23.21332874277685,0.125,0.125,5.320077561685764,0.0014958021045100743,Sit
2023-11-27 14:33:46.169,-0.49718749999999995,-0.7699739583333333,0.48966145833333335,0.9010341401419755,1.1379612398584316,0.03558379862515448,-28.061998529587317,0.125,0.75,5.361076187532986,0.004028525975865734,Sit
2023-11-27 14:33:50.192,-0.5288802083333333,-0.7713802083333334,0.44270833333333326,0.9010341401419755,1.1379612398584316,0.034789152884913285,-25.212767270403987,0.125,0.125,5.647367948094475,0.005179967739909176,Sit
2023-11-27 14:33:54.212,-0.7675520833333332,-0.6000781249999999,0.1833333333333333,0.8510088350460228,1.21317837015523,0.0381564788428433,-10.033941769859243,0.125,0.125,5.813918052999492,0.08322691131490886,Stand / SUM
2023-11-27 14:33:58.235,-0.9911979166666666,-0.34687500000000004,-0.07658854166666665,0.8510088350460228,1.36945001284224,0.06052499816467448,4.089259768008248,0.125,0.125,5.844113538659087,0.006377102952303379,Walk
2023-11-27 14:34:02.256,-1.0291145833333335,-0.19270833333333337,-0.14562499999999998,0.6032511472136487,1.36945001284224,0.08543797659050276,7.744668519595559,2.25,0.375,5.736564750199086,0.022808229854232035,Walk
2023-11-27 14:34:06.279,-1.0175,-0.19611979166666665,-0.126640625,0.6032511472136487,1.3250398194029762,0.08179439825281562,6.823332325122548,2.625,0.125,5.748366573941682,0.013821553987133464,Walk
2023-11-27 14:34:10.300,-0.9954947916666665,-0.2837760416666667,-0.09739583333333333,0.8843935571767212,1.2435516182170079,0.05641109454069401,5.271408297555094,0.25,0.25,5.85365972308292,0.02356326021065895,Walk
2023-11-27 14:34:14.321,-0.9763541666666667,-0.327421875,-0.14356770833333332,0.8843935571767212,1.2478741688993524,0.05430605290465282,7.733193381425874,0.25,0.125,6.006110775926575,0.027217599853797042,Walk
2023-11-27 14:34:18.344,-0.9822395833333334,-0.300703125,-0.15989583333333335,0.6254176122161407,1.2903061130799114,0.07339925292036886,8.632082195140924,0.25,0.125,5.83856198746659,0.01721187617593217,Walk
2023-11-27 14:34:22.366,-0.9563541666666667,-0.31476562499999994,-0.16911458333333332,0.6254176122161407,1.2903061130799114,0.06890575550421253,9.173153060756507,0.125,0.125,5.953917980864784,0.1013754257223274,Walk
2023-11-27 14:34:26.387,-0.9336718749999998,-0.38317708333333333,-0.1559375,0.7232413641008981,1.3172708018670225,0.0622279560900142,8.443816331129584,0.125,0.125,6.065112077944656,0.014707962801382674,Walk
